Sample number;Sampling year;Rock description;Link to report;Collector;Batch;Longitude;Latitude;Laboratory;Treatment year;Sample preparation abbr;Analytical method abbr;SiO2 wt%;TiO2 wt%;Al2O3 wt%;Fe2O3 wt%;Fe2O3 wt%;FeO wt%;MnO wt%;MgO wt%;CaO wt%;Na2O wt%;K2O wt%;P2O5 wt%;C wt%;Li ppm;Be ppm;B ppm;S ppm;Cl wt%;Sc ppm;V ppm;Cr ppm;Co ppm;Ni ppm;Cu ppm;Zn ppm;Ga ppm;Ge ppm;As ppm;Se ppm;Br ppm;Rb ppm;Sr ppm;Y ppm;Zr ppm;Nb ppm;Mo ppm;Ru ppb;Rh ppb;Pd ppb;Ag ppm;Cd ppm;In ppm;Sn ppm;Sb ppm;Te ppm;I ppm;Cs ppm;Ba ppm;La ppm;Ce ppm;Pr ppm;Nd ppm;Sm ppm;Eu ppm;Gd ppm;Tb ppm;Dy ppm;Ho ppm;Er ppm;Tm ppm;Yb ppm;Lu ppm;Hf ppm;Ta ppm;W ppm;Re ppb;Os ppb;Ir ppb;Pt ppb;Au ppb;Hg ppm;Tl ppm;Pb ppm;Bi ppm;Th ppm;U ppm
350363;1991;low-grade metamorphic medium-grained felsic siliceous carbonate magmatic hypabyssal rock;Link;Thomassen, Bjørn;10;-50.136506;69.84487;Activation Laboratories Ltd.;1991;NON;INAA;;;;16.16;;;;;5.6;1.71;;;;;;;;;15;;42;74;630;;257;;;9;56;4;0;0;;;;0;;;;0;;;0;0.7;;;0;130;3;5;;6;0.6;0.4;;0;;;;;1.2;0.2;1;0;0;;;0;;96;3;;;;0.9;0
412897;1994;high-grade metamorphic fine-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;42;-43.170586;60.637222;Activation Laboratories Ltd.;1994;4AC;ICP;;0.88;12.21;;;;0.16;6.6;9.6;;0.33;0.09;;;0;;;;;181;;;48;59;104;;;;;;;160;22;;;-10000;;;;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;;
412897;1994;high-grade metamorphic fine-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;10;-43.170586;60.637222;Activation Laboratories Ltd.;1995;NON;INAA;;;;9.97;;;;;11.19;0.42;;;;;;;;;30;;190;30;0;;168;;;200;0;0;31;0;;;;0;;;;0;;;0;1.7;;;8;120;12;25;;11;3.4;1;;0;;;;;3.3;0.5;3;0;9;;;0;;7;0;;;;3;2.2
289359;1981;plagioclase vein in ultrabasite;Link;Steenfelt, Agnete;22;-52.873457;65.870488;Risø National Laboratory;1991;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;1036;4;223;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289359;1981;plagioclase vein in ultrabasite;Link;Steenfelt, Agnete;21;-52.873457;65.870488;Risø National Laboratory;1991;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2
289359;1981;plagioclase vein in ultrabasite;Link;Steenfelt, Agnete;18;-52.873457;65.870488;Risø National Laboratory;1991;NON;XPU;;0.6;;2.89;;;0.04;;4.24;;1.77;;;;;;;;;0;0;;69;67;52;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
415935;1994;high-grade metamorphic fine-grained mafic magmatic hypabyssal rock;Link;van Gool, Jeroen A.M.;7;-50.92507;68.50147;GEUS Rock Geochemical lab;1995;NAF;AAS;;;;;;;;;;2.42;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415935;1994;high-grade metamorphic fine-grained mafic magmatic hypabyssal rock;Link;van Gool, Jeroen A.M.;7;-50.92507;68.50147;GEUS Rock Geochemical lab;1995;NAF;XRF;54.7;0.96;18.28;;7.08;;0.16;4.56;10.09;;0.69;0.08;;;;;;;;281.9;388.1;;221.9;;85.1;;;;;;17.7;278.9;;48;;;;;;;;;;;;;;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415935;1994;high-grade metamorphic fine-grained mafic magmatic hypabyssal rock;Link;van Gool, Jeroen A.M.;7;-50.92507;68.50147;GEUS Rock Geochemical lab;1995;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462708;1998;high-grade metamorphic chert medium-grained sedimentary rock;Link;Appel, Peter;7;-49.73234;65.2114;GEUS Rock Geochemical lab;1998;NAF;AAS;;;;;;;;;;0.01;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462708;1998;high-grade metamorphic chert medium-grained sedimentary rock;Link;Appel, Peter;7;-49.73234;65.2114;GEUS Rock Geochemical lab;1998;NAF;TIT;;;;;;17.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462708;1998;high-grade metamorphic chert medium-grained sedimentary rock;Link;Appel, Peter;7;-49.73234;65.2114;GEUS Rock Geochemical lab;1998;NAF;XRF;37.53;0.01;0;;40.31;;0.03;1.78;1.05;;0;0.06;;;;;;;;0;0;;0;;176.7;;;;;;0;0;;273.7;;;;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462708;1998;high-grade metamorphic chert medium-grained sedimentary rock;Link;Appel, Peter;7;-49.73234;65.2114;GEUS Rock Geochemical lab;1998;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441128;1996;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;42;-43.185059;61.09082;Activation Laboratories Ltd.;1997;4AC;ICP;;0.18;5.73;;;;0.95;4.31;26.39;;0.01;0.12;;;0;;;;;96;;;72;120;572;;;;;;;311;10;;;0;;;;0.9;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;0;;
441128;1996;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;10;-43.185059;61.09082;Activation Laboratories Ltd.;1997;NON;INAA;;;;13.07;;;;;25.19;0.09;;;;;;;;;5.6;;100;34;0;;517;;;14;0;0;0;0;;;;0;;;;0;;;0;4.6;;;0;160;4.2;7;;0;1.5;0.5;;0;;;;;0.9;0.2;0;0;7;;;0;;19;0;;;;1.3;0.9
411639;1994;high-grade metamorphic medium-grained heterogeneous mafic rock;Link;Swager, Caes;10;-43.355465;60.890743;Activation Laboratories Ltd.;1994;NON;INAA;;;;33.17;;;;;0;0.86;;;;;;;;;9.3;;85;38;240;;914;;;8.3;18;1.5;44;0;;;;13;;;;0;;;0;0.3;;;3;160;15;26;;11;1.8;0.7;;0;;;;;2.5;0.5;2;0;5;;;0;;4;0;;;;5.4;21
329684;1985;;Link;Appel, Peter;7;-51.651288;63.774902;GEUS Rock Geochemical lab;;NAF;AAS;;;;;;;;;;0.52;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329684;1985;;Link;Appel, Peter;7;-51.651288;63.774902;GEUS Rock Geochemical lab;;NAF;TIT;;;;;;16.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329684;1985;;Link;Appel, Peter;7;-51.651288;63.774902;GEUS Rock Geochemical lab;;NAF;XRF;50.61;0.3;11.43;;1.74;;0.11;13.81;0.29;;0.27;0.11;;;;;;;;-1;-1;;-1;;-1;;;;;;-1;-1;;-1;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329684;1985;;Link;Appel, Peter;7;-51.651288;63.774902;GEUS Rock Geochemical lab;;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339219;1987;;Link;Marker, Mogens K.;10;-51.645567;64.871414;Activation Laboratories Ltd.;1991;NON;INAA;;;;6.76;;;;;5.6;5.05;;;;;;;;;15;;26;35;0;;110;;;0;0;0;0;1000;;;;0;;;;0;;;0;0;;;0;780;48;89;;42;6.4;1.7;;0;;;;;1.6;0.2;4;0;140;;;0;;0;0;;;;0.9;0
339219;1987;;Link;Marker, Mogens K.;7;-51.645567;64.871414;GEUS Rock Geochemical lab;;NAF;AAS;;;;;;;;;;5.7;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339219;1987;;Link;Marker, Mogens K.;7;-51.645567;64.871414;GEUS Rock Geochemical lab;;NAF;TIT;;;;;;3.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339219;1987;;Link;Marker, Mogens K.;7;-51.645567;64.871414;GEUS Rock Geochemical lab;;NAF;XRF;55.83;0.67;18.52;;3.37;;0.1;3.29;6.43;;0.77;0.43;;;;;;;;-1;-1;;-1;;-1;;;;;;-1;-1;;-1;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339219;1987;;Link;Marker, Mogens K.;7;-51.645567;64.871414;GEUS Rock Geochemical lab;;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339223;1987;;Link;Marker, Mogens K.;10;-51.607487;64.880668;Activation Laboratories Ltd.;1995;NON;INAA;;;;5.85;;;;;5.32;5.1;;;;;;;;;13.2;;20.1;32;0;;112;;;0;0;0;0;1100;;;;0;;;;0;;;0;0;;;0;1110;43.4;72;;34;6.2;1.7;;0.7;;;;;1.3;0.2;2;0;-1;;;0;;4;0;;;;0.5;0
339223;1987;;Link;Marker, Mogens K.;7;-51.607487;64.880668;GEUS Rock Geochemical lab;;NAF;AAS;;;;;;;;;;5.34;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339223;1987;;Link;Marker, Mogens K.;7;-51.607487;64.880668;GEUS Rock Geochemical lab;;NAF;TIT;;;;;;3.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339223;1987;;Link;Marker, Mogens K.;7;-51.607487;64.880668;GEUS Rock Geochemical lab;;NAF;XRF;59.4;0.61;16.94;;2.6;;0.12;3.02;5.76;;0.94;0.36;;;;;;;;-1;-1;;-1;;-1;;;;;;-1;-1;;-1;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339223;1987;;Link;Marker, Mogens K.;7;-51.607487;64.880668;GEUS Rock Geochemical lab;;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257530;1982;;Link;Secher, Karsten;61;-51.382922;65.502406;Risø National Laboratory;1991;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;385;3;64;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257530;1982;;Link;Secher, Karsten;1057;-51.382922;65.502406;Activation Laboratories Ltd.;2001;FA;ICP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;3;;;;;;
257530;1982;;Link;Secher, Karsten;65;-51.382922;65.502406;Risø National Laboratory;1991;NON;XPU;;0.47;;8.08;;;0.12;;8.9;;0.47;;;;;;;;;0;327;;327;75;80;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
253601;1978;;Link;Secher, Karsten;65;-52.391039;65.568453;Risø National Laboratory;1991;NON;XPU;;0.25;;3.06;;;0.04;;3.36;;1.04;;;;;;;;;0;0;;44;30;79;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;
343041;1986;;Link;Secher, Karsten;7;-48.175438;60.861174;GEUS Rock Geochemical lab;;NAF;AAS;;;;;;;;;;2.77;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343041;1986;;Link;Secher, Karsten;7;-48.175438;60.861174;GEUS Rock Geochemical lab;;NAF;TIT;;;;;;1.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343041;1986;;Link;Secher, Karsten;7;-48.175438;60.861174;GEUS Rock Geochemical lab;;NAF;XRF;49.48;0.91;17.78;;8.05;;0.17;4.58;9.26;;3.48;0.59;;;;;;;;221;88;;56;;65;;;;;;132;1156;;0;;;;;;;;;;;;;;2097;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343041;1986;;Link;Secher, Karsten;7;-48.175438;60.861174;GEUS Rock Geochemical lab;;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289345;1981;rusty garnetamphibolite;Link;Steenfelt, Agnete;22;-52.806977;66.58393;Risø National Laboratory;1991;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46;83;59;114;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289345;1981;rusty garnetamphibolite;Link;Steenfelt, Agnete;21;-52.806977;66.58393;Risø National Laboratory;1991;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1
289345;1981;rusty garnetamphibolite;Link;Steenfelt, Agnete;18;-52.806977;66.58393;Risø National Laboratory;1991;NON;XPU;;2.02;;21.95;;;0.28;;9.07;;0;;;;;;;;;351;381;;48;268;167;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
297812;1980;;Link;Armour-Brown, Ashlyn;22;-45.5573;60.95669;Risø National Laboratory;1999;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521;139;16;271;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297812;1980;;Link;Armour-Brown, Ashlyn;21;-45.5573;60.95669;Risø National Laboratory;1999;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.1
297812;1980;;Link;Armour-Brown, Ashlyn;20;-45.5573;60.95669;Risø National Laboratory;1999;NON;GAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.5;4.9
297812;1980;;Link;Armour-Brown, Ashlyn;18;-45.5573;60.95669;Risø National Laboratory;1999;NON;XPU;;0.43;;3.25;;;0.15;;1.18;;12.17;;;;;;;;;40;0;;29;6;80;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;
283186;1987;;Link;Secher, Karsten;55;-48.115991;60.877376;Bondar-Clegg and Co. Ltd.;1991;NON;INAA;;;;12.01;;;;;;3.24;;;;;;;;;32;;770;69;170;;820;;;8;0;0;160;;;0;;2;;;;10;13;;0;0.7;0;;6;1400;35;62;;;8.5;3;;0;;;;;0;0;2;1;32;;;0;;10;;;;;2.1;2.3
263253;1979;Qorqut pegmatite;Link;Steenfelt, Agnete;22;-50.728791;64.557338;Risø National Laboratory;1991;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;141;58;71;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263253;1979;Qorqut pegmatite;Link;Steenfelt, Agnete;21;-50.728791;64.557338;Risø National Laboratory;1991;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.2
263253;1979;Qorqut pegmatite;Link;Steenfelt, Agnete;18;-50.728791;64.557338;Risø National Laboratory;1991;NON;XPU;;0.15;;1.32;;;0.01;;3.26;;0.3;;;;;;;;;0;0;;46;0;52;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102;;;
353523;1989;Skarn, Mineralization: Scheelite;Link;Appel, Peter;59;-49.892042;64.741962;Copenhagen University Geology;1992;PWD;XRF;;;;;;;;;;;;;;;;;;0.01;-10000;-10000;-10000;-10000;-10000;-10000;-10000;-10000;-10000;;;-10000;-10000;-10000;-10000;-10000;-10000;-10000;;;;;;;-10000;;;-10000;-10000;-10000;-10000;-10000;;-10000;;;;;;;;;;;;;-10000;;;;;;;;-10000;;-10000;
353523;1989;Skarn, Mineralization: Scheelite;Link;Appel, Peter;55;-49.892042;64.741962;Bondar-Clegg and Co. Ltd.;1991;NON;INAA;;;;13.01;;;;;;0.34;;;;;;;;;30;;1300;97;810;;470;;;1;0;27;0;;;0;;0;;;;0;0;;0;0.3;0;;0;0;0;0;;;1.1;0;;0;;;;;0;0;0;0;150;;;0;;0;;;;;0;2.7
353523;1989;Skarn, Mineralization: Scheelite;Link;Appel, Peter;7;-49.892042;64.741962;GEUS Rock Geochemical lab;1990;NAF;AAS;;;;;;;;;;0.26;;;;;;;;;;;;;;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19482;1957;;Link;Henriksen, Niels;7;-48.41763;61.27847;GEUS Rock Geochemical lab;1993;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263137;1979;grey gneiss-migmatite;Link;Steenfelt, Agnete;22;-50.870898;64.530224;Risø National Laboratory;1991;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;188;9;261;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263137;1979;grey gneiss-migmatite;Link;Steenfelt, Agnete;21;-50.870898;64.530224;Risø National Laboratory;1991;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.6
263137;1979;grey gneiss-migmatite;Link;Steenfelt, Agnete;18;-50.870898;64.530224;Risø National Laboratory;1991;NON;XPU;;0.48;;2.42;;;0.03;;2.15;;5.02;;;;;;;;;16;0;;32;1;49;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;;;
297801;1980;;Link;Armour-Brown, Ashlyn;22;-45.57195;60.92596;Risø National Laboratory;1999;NON;XCD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;669;43;281;3520;647;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297801;1980;;Link;Armour-Brown, Ashlyn;21;-45.57195;60.92596;Risø National Laboratory;1999;NON;DNC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7
297801;1980;;Link;Armour-Brown, Ashlyn;20;-45.57195;60.92596;Risø National Laboratory;1999;NON;GAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.4;16.7
297801;1980;;Link;Armour-Brown, Ashlyn;18;-45.57195;60.92596;Risø National Laboratory;1999;NON;XPU;;0.5;;11.09;;;0.21;;1.85;;3.47;;;;;;;;;0;103;;70;49;236;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;
412863;1994;low-grade metamorphic fine-grained felsic carbonate magmatic plutonic rock;Link;Stendal, Henrik;42;-42.823582;61.003063;Activation Laboratories Ltd.;1994;4AC;ICP;;0.42;9.45;;;;0.18;11.46;17.98;;0.18;0.08;;;0;;;;;133;;;42;23;66;;;;;;;261;10;;;-10000;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
412863;1994;low-grade metamorphic fine-grained felsic carbonate magmatic plutonic rock;Link;Stendal, Henrik;10;-42.823582;61.003063;Activation Laboratories Ltd.;1995;NON;INAA;;;;8.81;;;;;16.79;0.65;;;;;;;;;23;;160;26;0;;92;;;21;0;0;0;0;;;;0;;;;0;;;0;3.6;;;0;0;5.5;12;;8;1.4;0.6;;0;;;;;1.1;0.2;1;0;0;;;0;;0;0;;;;1;0
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;59;-43.536106;60.522545;Copenhagen University Geology;1995;PWD;XRF;;;;;;;;;;;;;;;;;;-1;30.7;270;1710.4;91.9;897.6;70.3;93.9;15.9;-10000;;;-10000;18.6;128.2;14.8;75;7;-10000;;;;;;;-10000;;;-10000;-10000;173.4;7.8;22.4;;12;;;;;;;;;;;;;-10000;;;;;;;;4.1;;0;
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;42;-43.536106;60.522545;Activation Laboratories Ltd.;1994;4AC;ICP;;1.12;8.45;;;;0.15;18.36;7.42;;0.39;0.08;;;0;;;;;182;;;1036;62;37;;;;;;;118;12;;;-10000;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;10;-43.536106;60.522545;Activation Laboratories Ltd.;1994;NON;INAA;;;;12.61;;;;;8.4;0.67;;;;;;;;;26;;1300;71;660;;95;;;4.5;0;0;0;0;;;;0;;;;0;;;0;6.3;;;3;300;6.6;21;;7;2.8;0.9;;0;;;;;1.5;0.2;2;0;-1;;;0;;0;0;;;;1;0
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;36;-43.536106;60.522545;Activation Laboratories Ltd.;1995;FA;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;15;;;;;;
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;7;-43.536106;60.522545;GEUS Rock Geochemical lab;1994;NAF;AAS;;;;;;;;;;0.69;;;;;;;;;;;;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;7;-43.536106;60.522545;GEUS Rock Geochemical lab;1994;NAF;TIT;;;;;;10.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412909;1994;high-grade metamorphic medium-grained mafic magmatic plutonic rock;Link;Stendal, Henrik;7;-43.536106;60.522545;GEUS Rock Geochemical lab;1994;NAF;XRF;45.42;1.33;9.51;;1.92;;0.18;18.76;9.32;;0.39;0.11;;;;;;;;242.7;1404.4;;889.6;;75.1;;;;;;31.6;126.8;;77;;;;;;;;;;;;;;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;59;-43.170586;60.637222;Copenhagen University Geology;1995;PWD;XRF;;;;;;;;;;;;;;;;;;-1;34.9;199.2;149.1;50.3;75.3;36.1;75.2;15.9;-10000;;;-10000;2.6;348.3;22.7;49.4;0.7;-10000;;;;;;;-10000;;;-10000;-10000;72.9;2.1;10.1;;5.5;;;;;;;;;;;;;-10000;;;;;;;;5;;0;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;42;-43.170586;60.637222;Activation Laboratories Ltd.;1994;4AC;ICP;;0.73;18.16;;;;0.13;6.27;13.59;;0.17;0.06;;;0;;;;;142;;;87;33;63;;;;;;;321;17;;;-10000;;;;0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;10;-43.170586;60.637222;Activation Laboratories Ltd.;1994;NON;INAA;;;;8.14;;;;;13.99;1.64;;;;;;;;;32;;130;38;0;;0;;;11;0;0;0;0;;;;0;;;;0;;;0;1.4;;;0;80;2;7;;0;2;0.7;;0;;;;;2.7;0.4;0;0;-1;;;0;;21;0;;;;0;0
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;7;-43.170586;60.637222;GEUS Rock Geochemical lab;1994;NAF;AAS;;;;;;;;;;1.86;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;7;-43.170586;60.637222;GEUS Rock Geochemical lab;1994;NAF;TIT;;;;;;6.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;7;-43.170586;60.637222;GEUS Rock Geochemical lab;1994;NAF;XRF;46.62;0.86;18.76;;1.3;;0.15;5.21;16.69;;0.15;0.09;;;;;;;;194.8;90.8;;75.2;;47.1;;;;;;18.4;327.3;;62;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412902;1994;high-grade metamorphic medium-grained mafic magmatic extrusive rock;Link;Stendal, Henrik;7;-43.170586;60.637222;GEUS Rock Geochemical lab;1994;NON;IGN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405134;1993;high-grade metamorphic medium-grained felsic rock;Link;Thomassen, Bjørn;42;-44.842506;60.787277;Activation Laboratories Ltd.;1993;4AC;ICP;;0.25;12.49;;;;0.04;0.85;2.42;;2.18;0.06;;;0;;;;;23;;;18;13;28;;;;;;;227;11;;;-10000;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
405134;1993;high-grade metamorphic medium-grained felsic rock;Link;Thomassen, Bjørn;10;-44.842506;60.787277;Activation Laboratories Ltd.;1993;NON;INAA;;;;2.76;;;;;0;5.49;;;;;;;;;5.7;;49;7;0;;0;;;0;0;1.4;41;0;;;;0;;;;0;;;0;0.3;;;0;640;21;35;;15;2.5;0.8;;0;;;;;1.6;0.2;3;0.7;0;;;0;;0;0;;;;3.6;2.4
341467;1987;;Link;Knudsen, Christian;59;-50.080013;69.737109;Copenhagen University Geology;1990;PWD;XRF;;;;;;;;;;;;;;;;;;-1;45;346;299;54;117;36;94;19;-10000;;;-10000;1;109;26;69;3.5;-10000;;;;;;;-10000;;;-10000;-10000;25;6;13;;9;;;;;;;;;;;;;-10000;;;;;;;;2;;0;
